Checksum Id Operacao;Data do Inicio;Data da Deflagracao;Tipo de Operacao;Area;Sigla Unidade Federativa;Sigla Unidade Institucional;Atuacao em Territorio Indigena;Atuacao em Territorio de Fronteira;Qtd Prisao em Flagrante;Qtd Prisao Preventiva;Qtd Prisao Temporaria;Qtd Mandado de Busca e Apreesao;Qtd Valores Apreendidos;Qtd Valores Apreendidos i11;Qtd Valores Descapitalizados;Qtd Prejuizos Causados a Uniao;Proib Ausentar Comarca;Proib Acesso ou Freq;Comparecimento Juizo;Qtd Fianca;Qtd Internacao Prov;Proib Contato;Mand Jud Caut Assec;Recol Domic Noturno;Susp Ex Func Pub A E;Monit Eletronica
7a43a5da976e57f1e1fe5dd06688b565;21/07/2022;21/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;SP;DPF/PDE/SP                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$2.195.167,00;;;R$187.875,00;0;0;0;0;0;0;0;0;0;0
f61e0c00d520ca295c2bb013702b1893;21/07/2022;21/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/GRA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$262.518,00;;;;0;0;0;0;0;0;0;0;0;0
1db60791a41b5796f7a76f96e37c30e2;21/07/2022;21/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;RO;SR/PF/RO                                                        ;Nao;Bolívia                                                                                                                         ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
2604fa0a1df542f33fc9663187b38dde;21/07/2022;21/07/2022;Operacao Simples ;Tráfico de Armas                                                                                                                ;MG;FTSP/DPF/UDI/MG                                                 ;Nao;                                                                                                                                ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
124598cce8945fb2d4f1385e94f68c00;21/07/2022;21/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;RR;SR/PF/RR                                                        ;Nao;Guiana                                                                                                                          ;1;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
0fb9dba536ba8f98f2f0d398e2ade06a;21/07/2022;21/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/LDA/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
20b8df8fe5ff4e8b016654ea8e3a3235;21/07/2022;21/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;GO;DPF/ANS/GO                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
b783a5fa123afc820e33320b1f242bdd;21/07/2022;21/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;GO;DPF/ANS/GO                                                      ;Nao;                                                                                                                                ;0;0;0;0;;;;;0;0;0;0;0;0;0;0;0;0
7ab58ba7c36c98911ed94a11fc7e5cb2;21/07/2022;21/07/2022;Operacao Simples ;Crimes Ambientais e Contra o Patrimônio Cultural                                                                                ;RS;DPF/BGE/RS                                                      ;Nao;Uruguai                                                                                                                         ;0;0;0;0;R$31.000,00;;;;0;0;0;0;0;0;0;0;0;0
e4b605f443eb8ed5e5231686a1f122c9;21/07/2022;21/07/2022;Operacao Comum   ;Crimes Fazendários                                                                                                              ;RO;SR/PF/RO                                                        ;Nao;                                                                                                                                ;1;0;0;0;R$2.500,00;;;;0;0;0;0;0;0;0;0;0;0
6bb8659e554502cab834d52274a06427;21/07/2022;21/07/2022;Operacao Simples ;Tráfico de Drogas                                                                                                               ;SP;DPF/SOD/SP                                                      ;Nao;Paraguai                                                                                                                        ;0;0;0;0;R$141.766,00;;;;0;0;0;0;0;0;0;0;0;0
6fa6da795504c11a041c4c3e200aa0be;21/07/2022;21/07/2022;Operacao Comum   ;Tráfico de Drogas                                                                                                               ;MG;DPF/UDI/MG                                                      ;Nao;                                                                                                                                ;1;0;0;0;R$343.564,00;;;;0;0;0;0;0;0;0;0;0;0
336c7bd43f80eca2abab4cbd64fc5740;21/07/2022;21/07/2022;Operacao Simples ;Crimes Fazendários                                                                                                              ;PR;DPF/CAC/PR                                                      ;Nao;                                                                                                                                ;0;0;0;0;R$1.900.381,00;;;;0;0;0;0;0;0;0;0;0;0
ec66a085a443216c060444ba56951d0d;21/07/2022;21/07/2022;Operacao Comum   ;Crimes Fazendários                                                                                                              ;RJ;DPF/NRI/RJ                                                      ;Nao;                                                                                                                                ;0;0;1;1;;;;;0;0;0;0;0;0;0;0;0;0
